OasisID,continent,exact_background_class,background_class,polygon_area_km2
AFLY43189,Africa,BWh_background,BWh oases,5.823171
AFLY43162,Africa,BWh_background,BWh oases,8.046267
AFLY43028,Africa,BWh_background,BWh oases,181.0269
AFLY43105,Africa,BWh_background,BWh oases,19.97377
AFLY43050,Africa,BWh_background,BWh oases,60.751042
AFLY43018,Africa,BWh_background,BWh oases,326.294967
AFLY43045,Africa,BWh_background,BWh oases,82.942402
AFLY43095,Africa,BWh_background,BWh oases,24.784925
AFLY43114,Africa,BWh_background,BWh oases,16.043615
AFLY43012,Africa,BWh_background,BWh oases,509.280878
AFLY43013,Africa,BWh_background,BWh oases,454.441183
AFLY43217,Africa,BWh_background,BWh oases,4.173503
AFLY43177,Africa,BWh_background,BWh oases,6.562057
AFLY43003,Africa,BWh_background,BWh oases,1109.557891
AFLY43072,Africa,BWh_background,BWh oases,44.111478
AFLY43051,Africa,BWh_background,BWh oases,58.20463
AFLY43224,Africa,BWh_background,BWh oases,3.737118
AFLY43061,Africa,BWh_background,BWh oases,50.466704
AFLY43039,Africa,BWh_background,BWh oases,96.989654
AFLY43336,Africa,BWh_background,BWh oases,1.220315
AFLY43206,Africa,BWh_background,BWh oases,4.942465
AFLY43249,Africa,BWh_background,BWh oases,3.110212
AFLY43117,Africa,BWh_background,BWh oases,15.376375
AFLY43020,Africa,BWh_background,BWh oases,290.078568
AFLY43346,Africa,BWh_background,BWh oases,1.092329
AFLY43226,Africa,BWh_background,BWh oases,3.717053
AFLY43353,Africa,BWh_background,BWh oases,1.04167
AFLY43340,Africa,BWh_background,BWh oases,1.183296
AFLY43054,Africa,BWh_background,BWh oases,54.761556
AFLY43283,Africa,BWh_background,BWh oases,2.281548
AFLY44017,Africa,BWh_background,BWh oases,94.486423
AFLY43275,Africa,BWh_background,BWh oases,2.481242
AFLY44062,Africa,BWh_background,BWh oases,4.825528
AFLY43143,Africa,BWh_background,BWh oases,10.604288
AFLY43301,Africa,BWh_background,BWh oases,1.945073
AFLY44051,Africa,BWh_background,BWh oases,8.681764
AFLY43101,Africa,BWh_background,BWh oases,21.947567
AFLY43266,Africa,BWh_background,BWh oases,2.700176
AFLY43064,Africa,BWh_background,BWh oases,47.836678
AFLY43197,Africa,BWh_background,BWh oases,5.276573
AFLY32005,Africa,BWh_background,BWh oases,491.159099
AFLY44054,Africa,BWh_background,BWh oases,7.099567
AFLY32008,Africa,BWh_background,BWh oases,224.829658
AFLY44005,Africa,BWh_background,BWh oases,694.560944
AFLY43024,Africa,BWh_background,BWh oases,229.491867
AFLY44056,Africa,BWh_background,BWh oases,6.101385
AFLY44036,Africa,BWh_background,BWh oases,21.51365
AF2O44009,Africa,BWh_background,BWh oases,298.464989
AFLY32039,Africa,BWh_background,BWh oases,12.254284
AFLY32062,Africa,BWh_background,BWh oases,4.014765
AFLY32022,Africa,BWh_background,BWh oases,34.641868
AFLY32065,Africa,BWh_background,BWh oases,3.166691
AFLY32060,Africa,BWh_background,BWh oases,4.734867
AFLY32030,Africa,BWh_background,BWh oases,16.36655
AFLY32055,Africa,BWh_background,BWh oases,5.47156
AFLY32045,Africa,BWh_background,BWh oases,9.48146
AFLY32068,Africa,BWh_background,BWh oases,2.680488
AFLY32035,Africa,BWh_background,BWh oases,14.377265
AFLY32040,Africa,BWh_background,BWh oases,11.548831
AFLY32010,Africa,BWh_background,BWh oases,130.446379
AFLY32004,Africa,BWh_background,BWh oases,662.485403
AFLY32020,Africa,BWh_background,BWh oases,40.586503
AFLY32027,Africa,BWh_background,BWh oases,19.973308
AFLY32050,Africa,BWh_background,BWh oases,7.038833
AFLY32077,Africa,BWh_background,BWh oases,1.451066
AFLY32044,Africa,BWh_background,BWh oases,10.158397
AFLY32011,Africa,BWh_background,BWh oases,120.91816
AFLY32025,Africa,BWh_background,BWh oases,24.492876
AFLY32049,Africa,BWh_background,BWh oases,7.455581
AFLY32033,Africa,BWh_background,BWh oases,14.990266
AFLY32016,Africa,BWh_background,BWh oases,64.816859
AFLY32023,Africa,BWh_background,BWh oases,31.896309
AFLY32046,Africa,BWh_background,BWh oases,8.508406
AFLY32007,Africa,BWh_background,BWh oases,257.138366
AFLY32013,Africa,BWh_background,BWh oases,112.123772
AFLY32015,Africa,non_BWh_BWk_background,non-BW oases,68.349136
AFLY32028,Africa,BWh_background,BWh oases,19.243631
AFLY32034,Africa,BWh_background,BWh oases,14.46605
AFLY32024,Africa,BWh_background,BWh oases,24.563093
AFLY32042,Africa,BWh_background,BWh oases,11.479749
AFLY32048,Africa,BWh_background,BWh oases,7.47267
AFLY32014,Africa,BWh_background,BWh oases,71.883501
AFLY32017,Africa,BWh_background,BWh oases,62.829612
AFLY32021,Africa,BWh_background,BWh oases,35.632109
AFLY32029,Africa,BWh_background,BWh oases,17.94664
AFLY32059,Africa,BWh_background,BWh oases,4.895774
AFLY32078,Africa,BWh_background,BWh oases,1.124982
AFLY32061,Africa,BWh_background,BWh oases,4.119209
AFLY32026,Africa,BWh_background,BWh oases,23.92757
AFLY32073,Africa,BWh_background,BWh oases,2.08687
AFLY32032,Africa,BWh_background,BWh oases,15.024781
AFLY32074,Africa,BWh_background,BWh oases,1.862153
AFLY32018,Africa,BWh_background,BWh oases,57.224185
AFLY32058,Africa,BWh_background,BWh oases,4.922593
AFLY32009,Africa,non_BWh_BWk_background,non-BW oases,143.149632
AFLY32003,Africa,BWh_background,BWh oases,5632.125909
AFLY32002,Africa,BWh_background,BWh oases,10447.713207
AFEG37030,Africa,BWh_background,BWh oases,7.70992
AFEG37038,Africa,BWh_background,BWh oases,4.440899
AFEG37040,Africa,BWh_background,BWh oases,4.14896
AFEG37051,Africa,BWh_background,BWh oases,1.941436
AFEG37026,Africa,BWh_background,BWh oases,9.383131
AFEG37059,Africa,BWh_background,BWh oases,1.050372
AFEG37058,Africa,BWh_background,BWh oases,1.08761
AFEG37054,Africa,BWh_background,BWh oases,1.570972
AFEG37055,Africa,BWh_background,BWh oases,1.519926
AFEG37020,Africa,BWh_background,BWh oases,16.178232
AFEG37013,Africa,BWh_background,BWh oases,30.121146
AFEG37032,Africa,BWh_background,BWh oases,6.490153
AFEG37004,Africa,BWh_background,BWh oases,200.280091
AFEG37039,Africa,BWh_background,BWh oases,4.40275
AFEG37057,Africa,BWh_background,BWh oases,1.208456
AFEG37023,Africa,BWh_background,BWh oases,10.821046
AFEG37061,Africa,BWh_background,BWh oases,1.005461
AFEG37015,Africa,BWh_background,BWh oases,19.867561
AFEG37052,Africa,BWh_background,BWh oases,1.819334
AFEG37019,Africa,BWh_background,BWh oases,17.594758
AFEG37031,Africa,BWh_background,BWh oases,7.239866
AFEG37047,Africa,BWh_background,BWh oases,2.433727
AFEG37027,Africa,BWh_background,BWh oases,9.298767
AFEG37028,Africa,BWh_background,BWh oases,8.853529
AFEG37048,Africa,BWh_background,BWh oases,2.284256
AFEG37016,Africa,BWh_background,BWh oases,19.46818
AFEG37024,Africa,BWh_background,BWh oases,9.843513
AFEG37025,Africa,BWh_background,BWh oases,9.634645
AFEG37049,Africa,BWh_background,BWh oases,2.18704
AFEG37008,Africa,BWh_background,BWh oases,148.911179
AFEG44090,Africa,BWh_background,BWh oases,1.704143
AFEG44043,Africa,BWh_background,BWh oases,14.672215
AFEG44065,Africa,BWh_background,BWh oases,4.279867
AFEG44049,Africa,BWh_background,BWh oases,8.909215
AFEG44040,Africa,BWh_background,BWh oases,16.739294
AFEG44048,Africa,BWh_background,BWh oases,9.410094
AFEG44076,Africa,BWh_background,BWh oases,2.997153
AFEG44112,Africa,BWh_background,BWh oases,1.036521
AFEG44059,Africa,BWh_background,BWh oases,5.062917
AFEG44077,Africa,BWh_background,BWh oases,2.868976
AFEG44078,Africa,BWh_background,BWh oases,2.780307
AFEG44097,Africa,BWh_background,BWh oases,1.382757
AFEG44098,Africa,BWh_background,BWh oases,1.298287
AFEG44087,Africa,BWh_background,BWh oases,1.728857
AFEG44033,Africa,BWh_background,BWh oases,23.326254
AFEG44089,Africa,BWh_background,BWh oases,1.726412
AFEG44073,Africa,BWh_background,BWh oases,3.241019
AFEG44075,Africa,BWh_background,BWh oases,3.034642
AFEG44106,Africa,BWh_background,BWh oases,1.114074
AFEG44101,Africa,BWh_background,BWh oases,1.21827
AFEG44004,Africa,BWh_background,BWh oases,792.835674
AFEG44096,Africa,BWh_background,BWh oases,1.435141
AFEG44045,Africa,BWh_background,BWh oases,12.639872
AFEG44092,Africa,BWh_background,BWh oases,1.629079
AFEG44107,Africa,BWh_background,BWh oases,1.099243
AFEG44066,Africa,BWh_background,BWh oases,4.146301
AFEG44029,Africa,BWh_background,BWh oases,36.420595
AFEG44016,Africa,BWh_background,BWh oases,108.57723
AFEG44012,Africa,BWh_background,BWh oases,224.102822
AFEG44032,Africa,BWh_background,BWh oases,27.254985
AFEG44070,Africa,BWh_background,BWh oases,3.472653
AFEG44038,Africa,BWh_background,BWh oases,17.438266
AFEG44110,Africa,BWh_background,BWh oases,1.069055
AFEG44074,Africa,BWh_background,BWh oases,3.190448
AFEG44099,Africa,BWh_background,BWh oases,1.268698
AFEG44047,Africa,BWh_background,BWh oases,9.617695
AFEG44061,Africa,BWh_background,BWh oases,4.848768
AFEG44080,Africa,BWh_background,BWh oases,2.60264
AFEG44079,Africa,BWh_background,BWh oases,2.622746
AFEG44085,Africa,BWh_background,BWh oases,1.930697
AFEG44050,Africa,BWh_background,BWh oases,8.867331
AFEG44095,Africa,BWh_background,BWh oases,1.545225
AFEG44044,Africa,BWh_background,BWh oases,13.923014
AFEG44104,Africa,BWh_background,BWh oases,1.124351
AFEG44108,Africa,BWh_background,BWh oases,1.082693
AFEG44102,Africa,BWh_background,BWh oases,1.197682
AFEG44086,Africa,BWh_background,BWh oases,1.908571
AFEG44028,Africa,BWh_background,BWh oases,37.449533
AFEG44064,Africa,BWh_background,BWh oases,4.386107
AFEG44100,Africa,BWh_background,BWh oases,1.240124
AFEG44023,Africa,BWh_background,BWh oases,55.749175
AFEG44021,Africa,BWh_background,BWh oases,57.805484
AFEG44103,Africa,BWh_background,BWh oases,1.151914
AFEG44013,Africa,BWh_background,BWh oases,177.405119
AFEG44039,Africa,BWh_background,BWh oases,17.272027
AFEG44026,Africa,BWh_background,BWh oases,50.789689
AFEG44082,Africa,BWh_background,BWh oases,2.501718
AFEG27044,Africa,BWh_background,BWh oases,2.869864
AFEG44083,Africa,BWh_background,BWh oases,2.131705
AFEG44071,Africa,BWh_background,BWh oases,3.28742
AFEG27067,Africa,BWh_background,BWh oases,1.226707
AFEG27060,Africa,BWh_background,BWh oases,1.447766
AFEG44003,Africa,BWh_background,BWh oases,807.946444
AFEG44024,Africa,BWh_background,BWh oases,52.571779
AFEG27024,Africa,BWh_background,BWh oases,13.282518
AFEG44031,Africa,BWh_background,BWh oases,27.848255
AFEG27048,Africa,BWh_background,BWh oases,2.578586
AFEG27056,Africa,BWh_background,BWh oases,1.521722
AFEG27041,Africa,BWh_background,BWh oases,3.063259
AFEG27015,Africa,BWh_background,BWh oases,38.696703
AFEG27036,Africa,BWh_background,BWh oases,4.488597
AFEG27009,Africa,BWh_background,BWh oases,68.526063
AFEG27021,Africa,BWh_background,BWh oases,15.475182
AFEG27012,Africa,BWh_background,BWh oases,51.805966
AFEG27058,Africa,BWh_background,BWh oases,1.482193
AFEG27068,Africa,BWh_background,BWh oases,1.213428
AFEG27066,Africa,BWh_background,BWh oases,1.250348
AFEG27049,Africa,BWh_background,BWh oases,2.281406
AFEG27011,Africa,BWh_background,BWh oases,52.163638
AFEG27059,Africa,BWh_background,BWh oases,1.477414
AFEG27069,Africa,BWh_background,BWh oases,1.202457
AFEG27029,Africa,BWh_background,BWh oases,8.552337
AFEG27007,Africa,BWh_background,BWh oases,111.711269
AFEG27005,Africa,BWh_background,BWh oases,728.171767
AFEG44060,Africa,BWh_background,BWh oases,4.902821
AFEG44053,Africa,BWh_background,BWh oases,7.958707
AFEG27019,Africa,BWh_background,BWh oases,16.785109
AFEG44052,Africa,BWh_background,BWh oases,8.50513
AFEG44020,Africa,BWh_background,BWh oases,61.671286
AFEG44069,Africa,BWh_background,BWh oases,3.680592
AFEG44046,Africa,BWh_background,BWh oases,10.837867
AFEG44057,Africa,BWh_background,BWh oases,5.612202
AFEG27025,Africa,BWh_background,BWh oases,10.553197
AFEG44022,Africa,BWh_background,BWh oases,57.302894
AFEG27013,Africa,BWh_background,BWh oases,42.177704
AFEG44007,Africa,BWh_background,BWh oases,501.432096
AFEG44014,Africa,BWh_background,BWh oases,154.96663
AFEG44042,Africa,BWh_background,BWh oases,14.800645
AFEG44030,Africa,BWh_background,BWh oases,35.635286
AFEG27035,Africa,BWh_background,BWh oases,5.284367
AFEG27053,Africa,BWh_background,BWh oases,1.957365
AFEG44008,Africa,BWh_background,BWh oases,361.16501
AFEG44015,Africa,BWh_background,BWh oases,136.977437
AFEG44037,Africa,BWh_background,BWh oases,18.501935
AF2O27001,Africa,BWh_background,BWh oases,74883.076016
AFLY43185,Africa,BWh_background,BWh oases,6.219073
AFTN32051,Africa,BWh_background,BWh oases,6.82505
AF2P32001,Africa,mixed_BWh_BWk,BWh/BWk oases,42849.133142
AFZA35002,Africa,non_BWh_BWk_background,non-BW oases,151.961686
AFZA35007,Africa,BWh_background,BWh oases,3.298813
AFZA35003,Africa,mixed_BWh_BWk,BWh/BWk oases,78.473343
AFZA35004,Africa,mixed_BWh_BWk,BWh/BWk oases,76.981622
AFZA35005,Africa,mixed_BWh_BWk,BWh/BWk oases,6.545892
AFZA35006,Africa,mixed_BWh_BWk,BWh/BWk oases,4.834922
AFZA35008,Africa,BWh_background,BWh oases,1.402675
AFZA35001,Africa,BWh_background,BWh oases,295.367704
AFNA34020,Africa,BWk_background,BWk oases,4.697838
AFNA34019,Africa,mixed_BWh_BWk,BWh/BWk oases,5.156972
AFNA34010,Africa,mixed_BWh_BWk,BWh/BWk oases,27.253786
AFNA34004,Africa,BWh_background,BWh oases,66.040353
AFNA34017,Africa,BWh_background,BWh oases,7.183019
AFNA34007,Africa,BWh_background,BWh oases,34.397762
AFNA34008,Africa,BWh_background,BWh oases,30.950913
AFNA34015,Africa,mixed_BWh_BWk,BWh/BWk oases,12.639419
AF2W29001,Africa,mixed_BWh_BWk,BWh/BWk oases,62.979157
AFAO34018,Africa,BWh_background,BWh oases,6.287092
AFAO34005,Africa,BWh_background,BWh oases,49.015465
AFAO34003,Africa,BWh_background,BWh oases,108.746599
AFAO34009,Africa,BWh_background,BWh oases,28.502975
AFAO34021,Africa,BWh_background,BWh oases,4.375962
AFAO34014,Africa,BWh_background,BWh oases,14.832913
AFAO34012,Africa,BWh_background,BWh oases,16.325231
AFAO34013,Africa,BWh_background,BWh oases,16.248368
AFAO34023,Africa,BWh_background,BWh oases,1.923695
AFAO34006,Africa,BWh_background,BWh oases,42.738975
AFAO34011,Africa,BWh_background,BWh oases,23.129763
AFAO34022,Africa,BWh_background,BWh oases,3.023809
AFAO34016,Africa,BWh_background,BWh oases,11.742253
AFAO34002,Africa,BWh_background,BWh oases,168.738491
AFAO34001,Africa,BWh_background,BWh oases,323.783835
AFMR33035,Africa,BWh_background,BWh oases,7.759026
AFMR33017,Africa,BWh_background,BWh oases,34.246706
AF2U33004,Africa,BWh_background,BWh oases,292.016501
AFMR33008,Africa,BWh_background,BWh oases,124.534119
AFMR33014,Africa,BWh_background,BWh oases,63.076616
AFMR33044,Africa,BWh_background,BWh oases,4.159358
AFMR33007,Africa,BWh_background,BWh oases,145.486282
AFMR33011,Africa,BWh_background,BWh oases,82.99496
AFMR42076,Africa,BWh_background,BWh oases,6.233415
AFMR33005,Africa,BWh_background,BWh oases,271.889239
AFMR33041,Africa,BWh_background,BWh oases,4.703627
AFMR33010,Africa,BWh_background,BWh oases,86.280534
AFMR33015,Africa,BWh_background,BWh oases,55.223491
AFMR33019,Africa,BWh_background,BWh oases,29.73277
AFMR33006,Africa,BWh_background,BWh oases,193.914665
AFMR33013,Africa,BWh_background,BWh oases,74.478433
AFMR33030,Africa,BWh_background,BWh oases,11.785434
AFMR33022,Africa,BWh_background,BWh oases,25.401367
AFMR33026,Africa,BWh_background,BWh oases,18.022915
AFMR33016,Africa,BWh_background,BWh oases,52.764143
AFMR31032,Africa,BWh_background,BWh oases,10.532966
AFMR33045,Africa,BWh_background,BWh oases,2.553308
AFMR33031,Africa,BWh_background,BWh oases,9.33671
AFMR33012,Africa,BWh_background,BWh oases,77.946818
AFMR31042,Africa,BWh_background,BWh oases,7.152263
AFMR33047,Africa,BWh_background,BWh oases,1.567341
AFMR31062,Africa,BWh_background,BWh oases,1.888796
AFMR33009,Africa,BWh_background,BWh oases,88.708829
AFMR31060,Africa,BWh_background,BWh oases,2.001258
AFMR31046,Africa,BWh_background,BWh oases,4.700153
AFMR31081,Africa,BWh_background,BWh oases,1.033244
AFMR33033,Africa,BWh_background,BWh oases,8.499768
AFMR31066,Africa,BWh_background,BWh oases,1.765245
AFMR31072,Africa,BWh_background,BWh oases,1.525117
AFMR31005,Africa,BWh_background,BWh oases,483.467257
AFMR31070,Africa,BWh_background,BWh oases,1.608149
AFMR33003,Africa,BWh_background,BWh oases,313.55535
AFMR31039,Africa,BWh_background,BWh oases,7.536538
AFMR33039,Africa,BWh_background,BWh oases,5.629545
AFMR33024,Africa,BWh_background,BWh oases,22.933726
AFMR33046,Africa,BWh_background,BWh oases,2.550432
AFMR33038,Africa,BWh_background,BWh oases,7.091169
AFMR31016,Africa,BWh_background,BWh oases,32.595417
AFMR31047,Africa,BWh_background,BWh oases,3.971793
AFMR31025,Africa,BWh_background,BWh oases,14.671192
AFMR31019,Africa,BWh_background,BWh oases,24.45657
AFMR31048,Africa,BWh_background,BWh oases,3.807348
AFMR31011,Africa,BWh_background,BWh oases,47.733848
AFMR31029,Africa,BWh_background,BWh oases,13.116573
AFMR31058,Africa,BWh_background,BWh oases,2.064465
AFMR31038,Africa,BWh_background,BWh oases,8.395016
AFMR31030,Africa,BWh_background,BWh oases,12.646866
AFMR31037,Africa,BWh_background,BWh oases,8.649554
AFMR31065,Africa,BWh_background,BWh oases,1.803162
AFMR33034,Africa,BWh_background,BWh oases,7.875719
AFMR31014,Africa,BWh_background,BWh oases,42.067601
AFMR31031,Africa,BWh_background,BWh oases,10.598575
AFMR31007,Africa,BWh_background,BWh oases,116.144139
AFMR33028,Africa,BWh_background,BWh oases,14.133778
AFMR31015,Africa,BWh_background,BWh oases,41.51485
AFMR31052,Africa,BWh_background,BWh oases,2.655994
AFMR42102,Africa,BWh_background,BWh oases,3.476878
AF2U33002,Africa,BWh_background,BWh oases,1025.445732
AF2V33001,Africa,BWh_background,BWh oases,15194.501591
AFML28003,Africa,BWh_background,BWh oases,97.6786
AFML28006,Africa,BWh_background,BWh oases,66.914702
AFML33025,Africa,BWh_background,BWh oases,20.06632
AFML33027,Africa,BWh_background,BWh oases,17.643147
AFML33040,Africa,BWh_background,BWh oases,5.204119
AFML28009,Africa,BWh_background,BWh oases,25.480285
AFML28016,Africa,BWh_background,BWh oases,7.142824
AFML28008,Africa,BWh_background,BWh oases,29.636785
AFML28007,Africa,BWh_background,BWh oases,53.127421
AFML28014,Africa,BWh_background,BWh oases,8.371862
AFML28010,Africa,BWh_background,BWh oases,20.879836
AFML28011,Africa,BWh_background,BWh oases,10.683206
AFML28015,Africa,BWh_background,BWh oases,7.409677
AFML28005,Africa,BWh_background,BWh oases,83.821163
AFML28002,Africa,BWh_background,BWh oases,135.398099
AFML28017,Africa,BWh_background,BWh oases,6.433918
AFSN33023,Africa,BWh_background,BWh oases,23.265286
AFSN33042,Africa,BWh_background,BWh oases,4.464449
AFNE40002,Africa,BWh_background,BWh oases,148.757952
AFNE40003,Africa,BWh_background,BWh oases,44.008589
AFNE28013,Africa,BWh_background,BWh oases,8.42251
AFNE28012,Africa,BWh_background,BWh oases,8.609306
AFNE40005,Africa,BWh_background,BWh oases,17.923249
AFNE40004,Africa,BWh_background,BWh oases,19.727065
AFNE28004,Africa,BWh_background,BWh oases,92.383516
AFNE40006,Africa,BWh_background,BWh oases,16.757756
AFNE40009,Africa,BWh_background,BWh oases,10.801933
AFNE40008,Africa,BWh_background,BWh oases,11.011814
AFCV33018,Africa,BWh_background,BWh oases,31.885736
AFCV33043,Africa,BWh_background,BWh oases,4.406048
AFCV33032,Africa,BWh_background,BWh oases,8.944121
AFCV33021,Africa,BWh_background,BWh oases,25.63923
AFCV33048,Africa,BWh_background,BWh oases,1.384661
AFCV33036,Africa,BWh_background,BWh oases,7.742174
AFCV33049,Africa,BWh_background,BWh oases,1.253915
AFCV33029,Africa,BWh_background,BWh oases,13.323577
AFCV33037,Africa,BWh_background,BWh oases,7.294491
AFCV33020,Africa,BWh_background,BWh oases,29.458945
AF4D40001,Africa,BWh_background,BWh oases,42786.900203
AFDJ37021,Africa,BWh_background,BWh oases,13.9904
AFDJ37036,Africa,BWh_background,BWh oases,5.231655
AFDJ37029,Africa,BWh_background,BWh oases,8.213188
AFSO38003,Africa,BWh_background,BWh oases,62.812598
AFSO38001,Africa,BWh_background,BWh oases,301.109585
AFSO38007,Africa,BWh_background,BWh oases,5.785009
AFSO38005,Africa,BWh_background,BWh oases,7.913425
AFSO38010,Africa,BWh_background,BWh oases,1.496475
AFSO38006,Africa,BWh_background,BWh oases,7.091857
AFSO38008,Africa,BWh_background,BWh oases,5.320371
AFSO38004,Africa,BWh_background,BWh oases,56.777849
AFDJ38002,Africa,BWh_background,BWh oases,136.923003
AFSO38012,Africa,BWh_background,BWh oases,1.445887
AFSO38011,Africa,BWh_background,BWh oases,1.494879
AFSO38009,Africa,BWh_background,BWh oases,2.658999
AF2S36002,Africa,BWh_background,BWh oases,4426.667094
AFSO36003,Africa,BWh_background,BWh oases,1486.113448
AFKE39001,Africa,BWh_background,BWh oases,1560.789208
AFKE36001,Africa,BWh_background,BWh oases,4921.504975
AFKE41001,Africa,BWh_background,BWh oases,1001.523654
AFER37014,Africa,BWh_background,BWh oases,23.68837
AFER37018,Africa,BWh_background,BWh oases,18.649179
AFER37037,Africa,BWh_background,BWh oases,5.155443
AFER37043,Africa,BWh_background,BWh oases,3.308142
AFER37011,Africa,BWh_background,BWh oases,97.859985
AFER37005,Africa,BWh_background,BWh oases,196.874189
AFER37009,Africa,BWh_background,BWh oases,127.990354
AFER37012,Africa,BWh_background,BWh oases,57.124388
AFER37035,Africa,BWh_background,BWh oases,5.40269
AFER37041,Africa,BWh_background,BWh oases,3.514305
