OasisID,continent,exact_background_class,background_class,polygon_area_km2,ghsl_population_2020_persons,ghsl_population_density_persons_per_km2,ghsl_built_up_area_2020_km2,ghsl_built_up_area_fraction
AFDZ43214,Africa,non_BWh_BWk_background,non-BW oases,4.586062,66.310091,14.45904808962461,0.005985,0.001305041231453
AFDZ43015,Africa,BWh_background,BWh oases,414.42264,38861.289747,93.77212052652337,3.568604,0.0086110256910674
AFDZ43248,Africa,non_BWh_BWk_background,non-BW oases,3.142246,400.264981,127.3818093809332,0.036491,0.0116130309339243
AFDZ43290,Africa,non_BWh_BWk_background,non-BW oases,2.181533,66.425221,30.44887287975932,0.005996,0.002748525921909
AFDZ43077,Africa,mixed_BWh_BWk,BWh/BWk oases,37.929782,65839.886235,1735.836136231945,1.820583,0.0479987731013059
AFDZ43273,Africa,BWk_background,BWk oases,2.513283,122.196454,48.62025247455221,0.005686,0.0022623795251072
AFDZ43350,Africa,BWh_background,BWh oases,1.087954,6.857489,6.303105646010769,0.000954,0.0008768753090663
AFDZ43335,Africa,non_BWh_BWk_background,non-BW oases,1.227007,17.796344,14.50386509612415,0.001605,0.001308060997207
AFDZ43306,Africa,BWh_background,BWh oases,1.83097,29.810549,16.2812875142684,0.00415,0.0022665581631594
AFDZ43208,Africa,BWh_background,BWh oases,4.801532,1836.59547,382.5019743698469,0.189182,0.0394003413910393
AFDZ43286,Africa,BWh_background,BWh oases,2.240092,369.097521,164.7689117232685,0.024292,0.010844197470461
AFDZ43322,Africa,BWh_background,BWh oases,1.452949,84.797733,58.36249792663059,0.006202,0.0042685600113975
AFDZ43066,Africa,BWh_background,BWh oases,46.446467,3039.697612,65.44518471125048,0.18122,0.0039016961182429
AFDZ43326,Africa,BWh_background,BWh oases,1.379969,2096.5301,1519.258838423182,0.20436,0.1480902831875208
AFDZ43053,Africa,BWh_background,BWh oases,55.897297,13610.202893,243.4858861422226,0.747516,0.0133730258906794
AFDZ43307,Africa,BWh_background,BWh oases,1.78718,45.268616,25.32963439608769,0.006303,0.0035267852146957
AFDZ43357,Africa,BWh_background,BWh oases,1.020457,33.693014,33.01757349893234,0.004691,0.0045969599894949
AFDZ43356,Africa,BWh_background,BWh oases,1.022742,16.85667,16.48183999483741,0.001634,0.0015976658825001
AFDZ43276,Africa,BWh_background,BWh oases,2.429981,432.583917,178.0194647612471,0.037712,0.0155194629093807
AFDZ43277,Africa,BWh_background,BWh oases,2.392318,83.512305,34.9085301368798,0.008355,0.00349242868214
AFDZ43297,Africa,BWh_background,BWh oases,2.035609,2389.995509,1174.093604911356,0.136987,0.0672953401168888
AFDZ43070,Africa,BWh_background,BWh oases,44.430278,17424.56366,392.1776870268513,1.584137,0.0356544471767653
AFDZ43017,Africa,mixed_BWh_BWk,BWh/BWk oases,381.611093,206023.620553,539.8784897298569,8.784633,0.0230198575490571
AFDZ43204,Africa,BWh_background,BWh oases,5.003399,454.969858,90.93215592040532,0.032957,0.0065869222102814
AFDZ43247,Africa,BWh_background,BWh oases,3.146072,4389.451943,1395.216620280782,0.243909,0.0775281048876185
AFDZ43145,Africa,non_BWh_BWk_background,non-BW oases,10.004047,9094.372668,909.0693664274067,0.604654,0.0604409395517634
AFDZ43163,Africa,BWh_background,BWh oases,8.015788,565.093716,70.49758751104694,0.039785,0.0049633298685045
AFDZ43280,Africa,BWh_background,BWh oases,2.372058,1.032576,0.435308074254508,7.4e-05,3.119653903909601e-05
AFDZ43103,Africa,BWh_background,BWh oases,21.678537,22760.779952,1049.92232418636,1.515481,0.0699069775787914
AFDZ43100,Africa,non_BWh_BWk_background,non-BW oases,22.24961,36559.316648,1643.144156144759,2.162777,0.0972051644950181
AFDZ43239,Africa,BWh_background,BWh oases,3.289131,2012.331883,611.8126286243996,0.140686,0.0427729999200396
AFDZ43293,Africa,mixed_BWh_BWk,BWh/BWk oases,2.08395,843.036284,404.537673168742,0.090092,0.0432313635163991
AFDZ43232,Africa,BWh_background,BWh oases,3.543228,1751.780974,494.402554393903,0.122341,0.0345281195565173
AFDZ43060,Africa,BWh_background,BWh oases,50.746425,3083.760975,60.76804375874754,0.216144,0.0042592951129069
AFDZ43006,Africa,BWh_background,BWh oases,636.88584,281308.748635,441.6941482558319,16.430712,0.0257985198728864
AFDZ43156,Africa,BWh_background,BWh oases,8.805082,26127.288956,2967.296494910553,1.294201,0.1469834125338071
AFDZ43032,Africa,mixed_BWh_BWk,BWh/BWk oases,145.40169,45171.671821,310.6681347445136,3.839705,0.0264075678900293
AFDZ43231,Africa,BWh_background,BWh oases,3.544972,0.0,0.0,0.0,0.0
AFDZ43008,Africa,mixed_BWh_BWk,BWh/BWk oases,617.968007,327002.198131,529.1571641685327,19.123428,0.0309456602661956
AFDZ43133,Africa,non_BWh_BWk_background,non-BW oases,12.496047,9179.903355,734.6245860791016,0.576896,0.0461662796242683
AFDZ43078,Africa,non_BWh_BWk_background,non-BW oases,36.111428,5688.950146,157.5387754258846,0.596405,0.0165156858377353
AFDZ43010,Africa,mixed_BWh_BWk,BWh/BWk oases,542.771487,350220.08145,645.2440664960723,13.180005,0.0242827880897877
AFTN43303,Africa,BWh_background,BWh oases,1.851524,363.522591,196.3369586351567,0.100015,0.0540176632871083
AFTN32072,Africa,BWh_background,BWh oases,2.090592,37.415339,17.89700668518774,0.009408,0.0045001607200257
AFTN32067,Africa,BWh_background,BWh oases,2.718353,25.26585,9.294543423904107,0.006351,0.0023363411595182
AFTN32071,Africa,BWh_background,BWh oases,2.240729,450.054309,200.85173575207,0.06358,0.0283746941285626
AFTN32053,Africa,BWh_background,BWh oases,6.601032,3889.646416,589.2482290647887,0.523828,0.0793554704779495
AFTN32054,Africa,BWh_background,BWh oases,5.807001,231.317379,39.83422406849939,0.058753,0.0101176149272231
AFTN32063,Africa,BWh_background,BWh oases,3.9253,11.473635,2.922995694596591,0.002883,0.000734466155453
AFTN32037,Africa,BWh_background,BWh oases,12.772739,133.868612,10.48080697491744,0.033647,0.002634282278844
AFTN32064,Africa,BWh_background,BWh oases,3.73356,1.140541,0.3054835063585425,0.000138,3.696204159033202e-05
AFTN32069,Africa,BWh_background,BWh oases,2.444624,614.138265,251.2199278907513,0.074517,0.0304819882321371
AFTN32079,Africa,BWh_background,BWh oases,1.049165,930.799814,887.1815338864717,0.098357,0.0937478852230106
AFTN32031,Africa,BWh_background,BWh oases,15.237799,1385.486906,90.9243458323607,0.553054,0.0362948743450415
AFTN32075,Africa,BWh_background,BWh oases,1.607141,526.186142,327.4050889125472,0.157487,0.0979920243463392
AFTN32057,Africa,BWh_background,BWh oases,5.292157,1241.580269,234.6076031002104,0.375361,0.0709277899351814
AFTN32019,Africa,BWh_background,BWh oases,43.408614,79944.737135,1841.679099337288,6.767392,0.1558997483771308
AFTN32041,Africa,BWh_background,BWh oases,11.517222,11760.383203,1021.112834588063,1.888321,0.1639562908486091
AFTN32047,Africa,BWh_background,BWh oases,8.212022,113.005799,13.76102000213833,0.05523,0.0067255056062928
AFTN43068,Africa,BWh_background,BWh oases,45.624339,4657.670711,102.0874124006487,0.390079,0.0085498005790286
AFTN43176,Africa,BWh_background,BWh oases,6.630271,1428.412283,215.4379938617893,0.120004,0.0180994110195495
AFTN43049,Africa,BWh_background,BWh oases,60.761394,9857.067768,162.2258331992844,0.576835,0.0094934457889494
AFTN43347,Africa,BWh_background,BWh oases,1.091795,0.0,0.0,0.0,0.0
AFTN43341,Africa,BWh_background,BWh oases,1.177659,15.326659,13.01451353914843,0.001405,0.001193044845749
AFTN43260,Africa,BWh_background,BWh oases,2.797576,419.45017,149.9334316565484,0.0439,0.0156921563524994
AFTN43213,Africa,BWh_background,BWh oases,4.605145,4337.814885,941.9496856233624,0.25621,0.0556355988790798
AFTN43242,Africa,BWh_background,BWh oases,3.243964,403.448035,124.3688385567781,0.037029,0.0114147382646663
AFTN43005,Africa,BWh_background,BWh oases,679.411283,142683.034855,210.0098105892068,13.543706,0.0199344731812468
AFTN43272,Africa,BWh_background,BWh oases,2.521278,301.87025,119.7290620074422,0.027705,0.0109884748924949
AFTN43244,Africa,BWh_background,BWh oases,3.207911,285.436259,88.97885851571318,0.008044,0.0025075508640981
AFTN43259,Africa,BWh_background,BWh oases,2.821021,15.124686,5.361422690579049,0.002287,0.0008106993886256
AFTN43033,Africa,BWh_background,BWh oases,133.393365,98782.111102,740.5324178005405,6.57349,0.0492789877517521
AFTN43332,Africa,BWh_background,BWh oases,1.300258,184.432188,141.8427635130874,0.029707,0.0228470042099337
AFTN43037,Africa,BWh_background,BWh oases,114.682902,2144.620383,18.70043699277857,0.133043,0.0011600944663922
AFTN43119,Africa,BWh_background,BWh oases,15.057497,206.129601,13.6894997222978,0.03262,0.0021663627095525
AFTN43229,Africa,BWh_background,BWh oases,3.590753,131.030724,36.49115491931637,0.021102,0.0058767617822779
AFTN43124,Africa,BWh_background,BWh oases,14.128746,3727.502396,263.8240078772737,0.43426,0.0307359195218032
AFTN43281,Africa,BWh_background,BWh oases,2.35999,173.709616,73.60608138170078,0.029512,0.0125051377336344
AFTN43342,Africa,BWh_background,BWh oases,1.134993,17.204775,15.15848555894178,0.002921,0.0025735841542635
AFTN43269,Africa,BWh_background,BWh oases,2.556681,50.459943,19.73650330252386,0.012373,0.0048394774318735
AFTN43159,Africa,BWh_background,BWh oases,8.433062,287.72025,34.11812340523525,0.060004,0.0071153277421653
AFTN43122,Africa,BWh_background,BWh oases,14.441895,17.418816,1.206130912875353,0.002578,0.0001785084298147
AFTN43178,Africa,BWh_background,BWh oases,6.522605,12225.194213,1874.280937294225,1.176205,0.1803274918533316
AFTN43069,Africa,BWh_background,BWh oases,44.838606,512.768186,11.43586368407617,0.102899,0.0022948750904521
AFTN43295,Africa,BWh_background,BWh oases,2.054162,76.832246,37.40320675779223,0.018841,0.0091721100867409
AFTN43062,Africa,BWh_background,BWh oases,48.694696,38920.64207,799.2788797777894,3.85142,0.0790932137660331
AFTN43314,Africa,BWh_background,BWh oases,1.605257,307.16089,191.3468622158321,0.045278,0.0282060754134696
AFTN43116,Africa,BWh_background,BWh oases,15.604477,4782.454799,306.4796595874377,0.408076,0.0261512128858916
AFTN43022,Africa,BWh_background,BWh oases,255.89855,50209.88899,196.2101347975594,4.729855,0.0184833208316342
AFDZ30001,Africa,mixed_BWh_BWk,BWh/BWk oases,14588.152417,1275838.025519,87.45713569815932,54.69511,0.0037492828726043
AFDZ43298,Africa,BWh_background,BWh oases,2.010943,29.383195,14.61164985780303,0.003886,0.0019324267271623
AFDZ43296,Africa,BWh_background,BWh oases,2.04083,2006.058491,982.9620747440993,0.194607,0.0953567911094995
AFDZ43094,Africa,BWh_background,BWh oases,25.178975,11.523118,0.4576484149970362,0.001524,6.0526689430368e-05
AFDZ43351,Africa,BWh_background,BWh oases,1.06277,19.657305,18.49629270679451,0.001657,0.0015591332085023
AFDZ43345,Africa,BWh_background,BWh oases,1.102192,19.733203,17.90359846560309,0.001661,0.0015069969660458
AFDZ43309,Africa,BWh_background,BWh oases,1.744831,25.344832,14.52566580946808,0.002136,0.001224187328171
AFDZ43194,Africa,BWh_background,BWh oases,5.505462,297.098988,53.9644062569136,0.058918,0.0107017358397896
AFDZ43319,Africa,BWh_background,BWh oases,1.519746,604.362711,397.6735000454023,0.120734,0.0794435385913172
AFDZ43157,Africa,BWh_background,BWh oases,8.625438,3173.934692,367.9737413914516,0.487124,0.0564752769656451
AFDZ43220,Africa,BWh_background,BWh oases,4.074771,9451.215677,2319.447074939917,0.147187,0.0361215390999886
AFDZ43225,Africa,BWh_background,BWh oases,3.736858,5575.173001,1491.94135848887,0.457717,0.1224871268857419
AFDZ43278,Africa,BWh_background,BWh oases,2.391537,17548.495097,7337.747689874754,0.568916,0.2378871830124309
AFDZ30024,Africa,non_BWh_BWk_background,non-BW oases,13.452543,7932.987871,589.7017293310269,0.360632,0.0268077195516119
AFDZ43254,Africa,mixed_BWh_BWk,BWh/BWk oases,2.996864,3025.789475,1009.651914467924,0.033532,0.0111890295989407
AFDZ30019,Africa,non_BWh_BWk_background,non-BW oases,19.933474,181.146798,9.087567877029365,0.020637,0.0010352936974257
AFDZ30016,Africa,non_BWh_BWk_background,non-BW oases,24.080266,6554.494743,272.1936187498925,0.470406,0.0195349170976765
AFDZ30009,Africa,non_BWh_BWk_background,non-BW oases,58.08203,1953.477623,33.63308105794511,0.134255,0.0023114722402092
AFDZ43121,Africa,BWh_background,BWh oases,14.646448,935.777494,63.89108772311212,0.059873,0.0040878853357482
AFDZ43104,Africa,BWh_background,BWh oases,21.012403,395.088503,18.80263304487355,0.026272,0.0012503091626407
AFDZ43158,Africa,non_BWh_BWk_background,non-BW oases,8.562848,22502.598403,2627.933884030173,0.905532,0.1057512640654137
AFMA42106,Africa,BWh_background,BWh oases,3.151723,197.049192,62.5211009977717,0.003624,0.0011498472422862
AFMA31055,Africa,non_BWh_BWk_background,non-BW oases,2.50213,452.294182,180.7636621598397,0.016326,0.006524840835608
AFMA42008,Africa,mixed_BWh_BWk,BWh/BWk oases,172.905323,96390.243917,557.4741265600019,4.144897,0.0239720612881304
AFMA31008,Africa,mixed_BWh_BWk,BWh/BWk oases,105.234463,93588.528804,889.3334572724526,4.143188,0.0393710185987265
AFMA42001,Africa,mixed_BWh_BWk,BWh/BWk oases,817.408909,346153.978258,423.477129312766,9.795665,0.0119838001423104
AFMA31001,Africa,BWh_background,BWh oases,17609.230618,4210237.182907,239.0926255803211,111.193281,0.0063144883165048
AFDZ43083,Africa,BWh_background,BWh oases,30.296351,0.0,0.0,0.0,0.0
AFMA42003,Africa,BWh_background,BWh oases,604.60709,44103.548925,72.94580175201055,1.242968,0.0020558276946438
AF2Q30002,Africa,mixed_BWh_BWk,BWh/BWk oases,8791.476344,2274915.668683,258.7637820621086,78.500213,0.0089291274785235
AFDZ43007,Africa,BWh_background,BWh oases,627.127166,77292.886359,123.2491439527274,5.796456,0.0092428718037706
AFDZ43093,Africa,BWh_background,BWh oases,26.482945,3.754438,0.1417681454989239,0.000622,2.348681387209768e-05
AFDZ43187,Africa,BWh_background,BWh oases,5.870601,6.813096,1.160544891400386,0.000352,5.995978946618924e-05
AFDZ43019,Africa,BWh_background,BWh oases,291.089976,78227.9916,268.7416196014939,3.27255,0.011242400184883
AFDZ43235,Africa,BWh_background,BWh oases,3.47631,260.612964,74.9682749812301,0.020208,0.0058130604002519
AFDZ43198,Africa,BWh_background,BWh oases,5.211541,37.863359,7.265290439046724,0.002934,0.0005629812755958
AFDZ43151,Africa,BWh_background,BWh oases,9.571994,5075.118778,530.2049685781249,0.266823,0.0278753831228895
AFDZ43075,Africa,BWh_background,BWh oases,42.39227,12089.437591,285.1802366563526,0.629608,0.0148519529621791
AFDZ43173,Africa,BWh_background,BWh oases,7.10211,11222.427317,1580.153970721377,0.613438,0.0863740494022199
AFDZ43016,Africa,BWh_background,BWh oases,395.543891,304314.160334,769.3562389868891,17.792538,0.0449824618830985
AFDZ43140,Africa,BWh_background,BWh oases,11.080116,143.28295,12.93153880338437,0.015616,0.0014093715264352
AFDZ43076,Africa,BWh_background,BWh oases,39.305777,3454.017029,87.8755565371472,0.376586,0.0095809325942087
AFDZ43088,Africa,BWh_background,BWh oases,28.180157,1569.183432,55.68398472726749,0.171071,0.0060706191239459
AFDZ42084,Africa,BWh_background,BWh oases,5.375207,1245.780457,231.7641826631049,0.119997,0.0223241635159352
AFDZ42017,Africa,BWh_background,BWh oases,64.299441,25289.575744,393.3094184131399,1.400747,0.0217847461535474
AFDZ42040,Africa,BWh_background,BWh oases,17.985696,1319.541588,73.36616764789086,0.127092,0.0070662820054336
AFDZ42085,Africa,BWh_background,BWh oases,5.126786,1089.102928,212.4338577814639,0.104908,0.0204627226492387
AFDZ42050,Africa,BWh_background,BWh oases,14.184407,7434.169161,524.108562381212,0.386701,0.0272624015935244
AFDZ42002,Africa,BWh_background,BWh oases,808.748133,66186.938981,81.83875335264607,3.353351,0.0041463477480448
AF2Q30029,Africa,BWk_background,BWk oases,10.015101,0.0,0.0,0.0,0.0
AFDZ30021,Africa,BWk_background,BWk oases,16.896355,26194.057099,1550.278571857658,1.068247,0.0632235177350381
AFDZ30013,Africa,BWk_background,BWk oases,34.256687,7406.270505,216.1992636649306,0.504458,0.0147258256468291
AFTN32070,Africa,BWh_background,BWh oases,2.277123,8.21556,3.607868349667541,0.002146,0.0009424172519446
AFTN32066,Africa,BWh_background,BWh oases,3.147432,7.359295,2.338190308797776,0.001924,0.0006112919993188
AFTN32036,Africa,BWh_background,BWh oases,13.196666,58.882128,4.461894239044923,0.008952,0.0006783531537435
AFTN32076,Africa,BWh_background,BWh oases,1.56912,131.761776,83.97176506576935,0.020042,0.0127727643519934
AFTN32052,Africa,BWh_background,BWh oases,6.750935,7.784872,1.153154637098417,0.001182,0.0001750868583388
AFTN32056,Africa,BWh_background,BWh oases,5.379011,2084.147616,387.4592589604297,0.31705,0.0589420620259003
AFTN32043,Africa,BWh_background,BWh oases,10.388801,3299.733881,317.6241301570797,0.501953,0.0483167403052575
AFTN32038,Africa,BWh_background,BWh oases,12.307572,108.544361,8.819315540059403,0.044564,0.0036208603939103
AFTN32012,Africa,BWh_background,BWh oases,119.217774,7726.915345,64.81345092888583,0.920815,0.0077238063512241
AFTN32006,Africa,BWh_background,BWh oases,476.816935,179486.180325,376.4257666833918,42.415461,0.0889554415679468
AFLY44018,Africa,BWh_background,BWh oases,85.672634,6562.08203,76.59484392647481,1.256041,0.0146609359530138
AFLY43222,Africa,BWh_background,BWh oases,3.828523,10.505831,2.744095046575403,0.002463,0.0006433290331545
AFLY43071,Africa,BWh_background,BWh oases,44.294491,1221.861733,27.58495933501076,0.221614,0.005003195544114
AFLY43209,Africa,BWh_background,BWh oases,4.800986,321.775818,67.02286113727472,0.075467,0.0157190627092018
AFLY43011,Africa,BWh_background,BWh oases,525.757468,55644.470463,105.8367666648151,6.538191,0.0124357548830861
AFLY43067,Africa,BWh_background,BWh oases,45.767177,337.077658,7.365052426108781,0.069837,0.0015259188916109
AFLY43189,Africa,BWh_background,BWh oases,5.823171,3.466703,0.5953290741419065,0.000813,0.0001396146532533
AFLY43162,Africa,BWh_background,BWh oases,8.046267,4.643301,0.5770751828145897,0.001089,0.0001353422649285
AFLY43028,Africa,BWh_background,BWh oases,181.0269,8117.779932,44.84294837949498,1.655232,0.0091435692706443
AFLY43105,Africa,BWh_background,BWh oases,19.97377,282.90755,14.1639535250481,0.043893,0.002197532063301
AFLY43050,Africa,BWh_background,BWh oases,60.751042,32.678744,0.5379124855175325,0.00766,0.0001260883722784
AFLY43018,Africa,BWh_background,BWh oases,326.294967,11778.765599,36.09852063393917,2.207204,0.0067644439026851
AFLY43045,Africa,BWh_background,BWh oases,82.942402,1162.498365,14.01573063919706,0.193806,0.002336633559274
AFLY43095,Africa,BWh_background,BWh oases,24.784925,1320.421469,53.27518517808708,0.188268,0.0075960689814473
AFLY43114,Africa,BWh_background,BWh oases,16.043615,94.816384,5.909913943958391,0.01566,0.0009760892417326
AFLY43012,Africa,BWh_background,BWh oases,509.280878,3272.569927,6.425864524605222,0.562409,0.0011043198837714
AFLY43013,Africa,BWh_background,BWh oases,454.441183,81867.855931,180.1506091295427,8.87666,0.0195331328498896
AFLY43217,Africa,BWh_background,BWh oases,4.173503,0.20604,0.0493685999506889,4.5e-05,1.078230924956805e-05
AFLY43177,Africa,BWh_background,BWh oases,6.562057,7.505986,1.14384651032443,0.00166,0.0002529694575953
AFLY43003,Africa,BWh_background,BWh oases,1109.557891,149060.231636,134.342004905808,14.883475,0.0134138787355981
AFLY43072,Africa,BWh_background,BWh oases,44.111478,2622.06336,59.44174801850893,0.48082,0.0109001108509671
AFLY43051,Africa,BWh_background,BWh oases,58.20463,7959.003581,136.7417605953341,1.026263,0.0176319821979797
AFLY43224,Africa,BWh_background,BWh oases,3.737118,82.210801,21.99844933983888,0.0159,0.004254615455011
AFLY43061,Africa,BWh_background,BWh oases,50.466704,2719.757548,53.89211762273994,0.471786,0.0093484607197648
AFLY43039,Africa,BWh_background,BWh oases,96.989654,14003.596711,144.3823761965374,1.903204,0.019622752752577
AFLY43336,Africa,BWh_background,BWh oases,1.220315,190.67928,156.2541474947042,0.036891,0.0302307191176048
AFLY43206,Africa,BWh_background,BWh oases,4.942465,26.772412,5.416813674957738,0.005175,0.0010470483857751
AFLY43249,Africa,BWh_background,BWh oases,3.110212,780.302858,250.8841384445819,0.150969,0.0485397779958408
AFLY43117,Africa,BWh_background,BWh oases,15.376375,9020.599726,586.6532083147036,1.000194,0.0650474510409638
AFLY43020,Africa,BWh_background,BWh oases,290.078568,48338.731372,166.6401337585202,6.217047,0.0214322865796827
AFLY43346,Africa,BWh_background,BWh oases,1.092329,0.730688,0.6689266695290521,0.000294,0.0002691496792632
AFLY43226,Africa,BWh_background,BWh oases,3.717053,323.264383,86.96792405166136,0.099817,0.0268538005780385
AFLY43353,Africa,BWh_background,BWh oases,1.04167,0.0,0.0,0.0,0.0
AFLY43340,Africa,BWh_background,BWh oases,1.183296,405.6001,342.7714620855644,0.131582,0.1111995646059819
AFLY43054,Africa,BWh_background,BWh oases,54.761556,3946.708182,72.07078232035627,1.061455,0.0193832147501433
AFLY43283,Africa,BWh_background,BWh oases,2.281548,5.358707,2.348715433556515,0.00216,0.0009467256441679
AFLY44017,Africa,BWh_background,BWh oases,94.486423,1477.93231,15.64174262369949,0.49494,0.0052382129017626
AFLY43275,Africa,BWh_background,BWh oases,2.481242,431.419542,173.8724163140879,0.11303,0.0455537992666575
AFLY44062,Africa,BWh_background,BWh oases,4.825528,1500.74265,311.0007132898203,0.293351,0.060791482299968
AFLY43143,Africa,BWh_background,BWh oases,10.604288,0.0,0.0,0.0,0.0
AFLY43301,Africa,BWh_background,BWh oases,1.945073,357.672141,183.8862299769726,0.148841,0.076522063696324
AFLY44051,Africa,BWh_background,BWh oases,8.681764,1584.12962,182.4663305752149,0.38409,0.0442410090852504
AFLY43101,Africa,BWh_background,BWh oases,21.947567,0.0,0.0,0.0,0.0
AFLY43266,Africa,BWh_background,BWh oases,2.700176,0.677389,0.2508684619076682,0.000147,5.444089570457629e-05
AFLY43064,Africa,BWh_background,BWh oases,47.836678,0.0,0.0,0.0,0.0
AFLY43197,Africa,BWh_background,BWh oases,5.276573,0.0,0.0,0.0,0.0
AFLY32005,Africa,BWh_background,BWh oases,491.159099,38138.36142,77.64970963105378,7.764634,0.0158087960007435
AFLY44054,Africa,BWh_background,BWh oases,7.099567,0.147259,0.0207419691933324,3.2e-05,4.507317136383107e-06
AFLY32008,Africa,BWh_background,BWh oases,224.829658,13415.300936,59.66873345508536,2.83874,0.0126261811953652
AFLY44005,Africa,BWh_background,BWh oases,694.560944,46967.641504,67.62205953233098,7.275295,0.0104746675764711
AFLY43024,Africa,BWh_background,BWh oases,229.491867,1280.963024,5.581736035987714,0.27558,0.0012008268685181
AFLY44056,Africa,BWh_background,BWh oases,6.101385,0.0,0.0,0.0,0.0
AFLY44036,Africa,BWh_background,BWh oases,21.51365,5.831084,0.2710411297013756,0.001211,5.62898438898095e-05
AF2O44009,Africa,BWh_background,BWh oases,298.464989,0.048111,0.0001611947858983,1e-05,3.3504767287797374e-08
AFLY32039,Africa,BWh_background,BWh oases,12.254284,2942.444672,240.1155932080569,0.571468,0.0466341403545078
AFLY32062,Africa,BWh_background,BWh oases,4.014765,1041.039833,259.3028067645304,0.247691,0.0616950182638336
AFLY32022,Africa,BWh_background,BWh oases,34.641868,11614.496789,335.2733977567261,1.878876,0.0542371444865502
AFLY32065,Africa,BWh_background,BWh oases,3.166691,581.897736,183.7557677714687,0.144183,0.0455311238134696
AFLY32060,Africa,BWh_background,BWh oases,4.734867,6399.199033,1351.505550842294,0.724585,0.1530317535846307
AFLY32030,Africa,BWh_background,BWh oases,16.36655,4002.255824,244.5387588709899,0.788819,0.0481970238077053
AFLY32055,Africa,BWh_background,BWh oases,5.47156,5069.825967,926.577788966949,0.722,0.1319550548655228
AFLY32045,Africa,BWh_background,BWh oases,9.48146,454.09742,47.89319577364667,0.109303,0.0115280768995492
AFLY32068,Africa,BWh_background,BWh oases,2.680488,208.952732,77.9532428423481,0.062698,0.0233905169506448
AFLY32035,Africa,BWh_background,BWh oases,14.377265,4772.751877,331.9652157068817,0.735169,0.0511341343433539
AFLY32040,Africa,BWh_background,BWh oases,11.548831,363.326311,31.46000759730573,0.08709,0.0075410229831919
AFLY32010,Africa,BWh_background,BWh oases,130.446379,101816.959179,780.5272937395985,8.485798,0.0650520011751342
AFLY32004,Africa,BWh_background,BWh oases,662.485403,124250.430443,187.551951907686,18.520292,0.0279557736912129
AFLY32020,Africa,BWh_background,BWh oases,40.586503,2626.347149,64.70986546931624,0.639611,0.0157592044823373
AFLY32027,Africa,BWh_background,BWh oases,19.973308,1395.476752,69.86708220791469,0.336818,0.0168634059015161
AFLY32050,Africa,BWh_background,BWh oases,7.038833,56.650296,8.048251180273775,0.028442,0.004040726637498
AFLY32077,Africa,BWh_background,BWh oases,1.451066,2.98457,2.056812026468817,0.001498,0.00103234449708
AFLY32044,Africa,BWh_background,BWh oases,10.158397,4166.856925,410.1884308124598,0.707311,0.0696282100414071
AFLY32011,Africa,BWh_background,BWh oases,120.91816,2812.708208,23.26125544748613,1.011145,0.0083622261536232
AFLY32025,Africa,BWh_background,BWh oases,24.492876,783.065071,31.97113605605156,0.393282,0.0160569955116744
AFLY32049,Africa,BWh_background,BWh oases,7.455581,1371.824105,183.9996245765421,0.484738,0.0650167974836568
AFLY32033,Africa,BWh_background,BWh oases,14.990266,14382.435453,959.4516503576388,1.991657,0.1328633527917383
AFLY32016,Africa,BWh_background,BWh oases,64.816859,115.317647,1.779130441973438,0.059604,0.000919575569066
AFLY32023,Africa,BWh_background,BWh oases,31.896309,245.862335,7.708175105777913,0.123478,0.0038712316211885
AFLY32046,Africa,BWh_background,BWh oases,8.508406,3.338928,0.3924269716325243,0.001676,0.0001969816673064
AFLY32007,Africa,BWh_background,BWh oases,257.138366,72842.459652,283.2811796431809,15.115227,0.0587824650017415
AFLY32013,Africa,BWh_background,BWh oases,112.123772,5653.734073,50.42404453713883,0.87562,0.0078094054845033
AFLY32015,Africa,non_BWh_BWk_background,non-BW oases,68.349136,7185.906241,105.1352900934988,0.812412,0.0118862073106527
AFLY32028,Africa,BWh_background,BWh oases,19.243631,30750.700933,1597.967708536918,3.048465,0.1584142306615627
AFLY32034,Africa,BWh_background,BWh oases,14.46605,3994.319201,276.1167838490811,0.667349,0.0461320816670756
AFLY32024,Africa,BWh_background,BWh oases,24.563093,2134.000648,86.87833604668599,0.563499,0.0229408812644238
AFLY32042,Africa,BWh_background,BWh oases,11.479749,278.692496,24.27688061820864,0.083613,0.0072835216170667
AFLY32048,Africa,BWh_background,BWh oases,7.47267,889.642465,119.0528238233456,0.265634,0.0355474013973586
AFLY32014,Africa,BWh_background,BWh oases,71.883501,2721.083868,37.85408098027947,0.750106,0.0104350231912048
AFLY32017,Africa,BWh_background,BWh oases,62.829612,19147.263049,304.7490258096772,3.130913,0.0498318054232135
AFLY32021,Africa,BWh_background,BWh oases,35.632109,7629.946328,214.1312019448526,1.460439,0.0409866000353782
AFLY32029,Africa,BWh_background,BWh oases,17.94664,948.849159,52.87057404617244,0.24341,0.0135629844918045
AFLY32059,Africa,BWh_background,BWh oases,4.895774,90.030215,18.38937316142453,0.027011,0.0055172072893887
AFLY32078,Africa,BWh_background,BWh oases,1.124982,1.528375,1.35857729279224,0.000457,0.0004062287218817
AFLY32061,Africa,BWh_background,BWh oases,4.119209,8.908393,2.162646517814464,0.002672,0.0006486682273222
AFLY32026,Africa,BWh_background,BWh oases,23.92757,164.675991,6.882269741557543,0.049411,0.0020650237362172
